"","Row","Column","Block","Population","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample"
"1480",6,3,"1","2","2","3","08/18/2020","0",0,1,"1 egg",0,31,0,0,0,0,2,0,0,"","August"
"1481",6,2,"1","61","4","5","08/18/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1482",6,1,"1","36","4","4","08/18/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1483",5,46,"2","29","5","4","08/18/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1484",5,45,"2","64","1","2","08/18/2020","0",0,1,"1st ins",0,10,0,0,0,0,1,0,0,"","August"
"1485",5,44,"2","69","1","4","08/18/2020","0",0,1,"4th ins",0,13,0,0,0,0,0,0,0,"","August"
"1486",5,43,"2","36","3","4","08/18/2020","0",0,0,"",0,9,0,0,30,0,0,0,0,"","August"
"1487",5,42,"2","39","5","3","08/18/2020","0",0,0,"",0,17,0,0,55,0,0,0,0,"","August"
"1488",5,41,"2","2","1","5","08/18/2020","0",0,0,"",0,10,0,0,2,0,0,0,0,"","August"
"1489",5,40,"2","14","1","4","08/18/2020","0",0,0,"",0,8,0,0,1,0,0,0,0,"","August"
"1490",5,39,"2","77","5","1","08/18/2020","0",0,0,"",0,47,0,0,60,0,3,0,0,"","August"
"1491",5,38,"2","72","4","3","08/18/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1492",5,37,"2","8","3","3","08/18/2020","0",0,1,"1st ins",0,17,0,0,0,0,0,0,0,"","August"
"1493",5,36,"2","41","1","5","08/18/2020","0",0,0,"",0,3,0,0,3,0,1,0,0,"","August"
"1494",5,35,"2","17","5","1","08/18/2020","0",0,0,"",0,1,0,1,0,0,0,0,0,"","August"
"1495",5,34,"2","67","5","1","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1496",5,33,"2","40","3","1","08/18/2020","0",0,0,"",0,6,1,0,0,0,0,0,0,"","August"
"1497",5,32,"2","27","5","3","08/18/2020","0",0,0,"",0,13,0,0,0,0,0,0,0,"","August"
"1498",5,31,"2","77","4","2","08/18/2020","0",0,0,"",0,10,0,0,0,0,2,0,0,"","August"
"1499",5,30,"2","6","5","4","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1500",5,29,"2","17","1","3","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1501",5,28,"2","79","1","3","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1502",5,27,"2","30","5","2","08/18/2020","0",0,0,"",0,8,0,0,0,0,0,0,0,"","August"
"1503",5,26,"2","74","2","1","08/18/2020","0",0,1,"1 egg",0,15,0,0,0,0,0,9,0,"","August"
"1504",5,25,"2","12","5","2","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1505",5,24,"2","62","1","1","08/18/2020","0",0,1,"2nd/3rd ins",0,7,0,0,0,0,0,0,0,"","August"
"1506",5,23,"2","3","4","3","08/18/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1507",5,22,"1","13","1","4","08/18/2020","0",0,1,"5th ins",0,12,0,0,0,0,0,0,0,"","August"
"1508",5,21,"1","47","4","5","08/18/2020","0",0,0,"",0,13,0,1,0,0,2,0,0,"","August"
"1509",5,20,"1","9","1","5","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,1,0,"","August"
"1510",5,19,"1","21","3","5","08/18/2020","0",0,0,"",0,10,0,110,0,0,0,1,0,"","August"
"1511",5,18,"1","46","5","3","08/18/2020","0",0,0,"",0,14,0,20,0,0,0,0,0,"","August"
"1512",5,17,"1","47","3","3","08/18/2020","0",0,0,"",0,0,0,0,0,0,1,0,0,"","August"
"1513",5,16,"1","47","1","5","08/18/2020","0",0,0,"",0,21,0,0,0,0,0,0,0,"","August"
"1514",5,15,"1","72","3","5","08/18/2020","0",0,0,"",0,15,0,0,0,0,0,0,0,"","August"
"1515",5,14,"1","49","2","3","08/18/2020","0",0,1,"2nd ins",0,7,0,0,0,0,0,0,0,"","August"
"1516",5,13,"1","21","3","1","08/18/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1517",5,12,"1","23","1","5","08/18/2020","0",0,0,"",1,2,0,0,0,0,0,1,0,"","August"
"1518",5,11,"1","3","2","4","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1519",5,8,"1","4","5","2","08/18/2020","0",0,0,"",0,17,0,0,0,0,0,0,0,"","August"
"1520",5,7,"1","11","1","2","08/18/2020","0",0,0,"",0,10,0,0,1,0,2,0,0,"","August"
"1521",5,6,"1","8","3","5","08/18/2020","0",0,0,"",2,36,0,13,0,0,0,0,0,"","August"
"1522",5,5,"1","32","1","3","08/18/2020","0",0,0,"",0,9,0,0,0,0,1,0,0,"","August"
"1523",5,3,"1","19","3","5","08/18/2020","0",0,1,"2nd ins",0,23,0,0,0,0,0,0,0,"","August"
"1524",5,2,"1","21","5","3","08/18/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1525",5,1,"1","77","1","1","08/18/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1526",4,46,"2","46","4","1","08/18/2020","0",0,0,"",0,6,0,0,5,0,2,0,0,"","August"
"1527",4,45,"2","18","5","2","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1528",4,44,"2","61","4","4","08/18/2020","0",0,0,"",0,33,0,0,25,0,0,0,0,"","August"
"1529",4,43,"2","1","3","5","08/18/2020","0",0,0,"",0,16,0,0,180,0,0,0,0,"","August"
"1530",4,42,"2","2","2","2","08/18/2020","0",0,0,"",0,12,0,0,28,0,0,0,0,"","August"
"1531",4,41,"2","36","1","5","08/18/2020","0",0,0,"",0,39,0,0,800,0,2,0,0,"","August"
"1532",4,40,"2","36","1","4","08/18/2020","0",0,1,"3rd/4th ins",1,15,0,0,400,0,0,1,0,"","August"
"1533",4,39,"2","18","1","1","08/18/2020","0",0,0,"",0,17,0,0,3,0,3,0,0,"","August"
"1534",4,38,"2","40","5","3","08/18/2020","0",0,1,"2nd ins",1,22,0,0,80,0,4,0,0,"","August"
"1535",4,37,"2","36","5","3","08/18/2020","0",0,2,"1st ins, 1 egg",0,14,0,0,30,0,1,0,0,"","August"
"1536",4,36,"2","7","5","5","08/18/2020","0",0,1,"1 egg",0,44,0,0,70,0,2,0,0,"","August"
"1537",4,34,"2","51","4","3","08/18/2020","0",0,1,"1 egg",0,21,0,0,3,0,0,0,0,"","August"
"1538",4,33,"2","4","3","2","08/18/2020","0",0,0,"",5,14,0,0,25,0,2,0,0,"","August"
"1539",4,32,"2","72","5","3","08/18/2020","0",0,0,"",0,7,0,0,1,0,0,0,0,"","August"
"1540",4,31,"2","6","3","1","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1541",4,30,"2","4","1","4","08/18/2020","0",0,0,"",0,3,0,0,0,0,1,0,0,"","August"
"1542",4,29,"2","23","1","2","08/18/2020","0",0,0,"",0,5,0,0,0,0,2,0,0,"","August"
"1543",4,28,"2","68","4","3","08/18/2020","0",0,0,"",0,10,0,0,0,0,1,10,0,"","August"
"1544",4,27,"2","32","1","2","08/18/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
"1545",4,26,"2","56","2","3","08/18/2020","0",0,0,"",0,8,8,0,0,0,0,0,2,"","August"
"1546",4,25,"2","15","2","5","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1547",4,24,"2","77","1","4","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1548",4,23,"1","74","2","5","08/18/2020","0",0,0,"",0,6,0,0,0,0,1,2,0,"","August"
"1549",4,21,"1","72","5","5","08/18/2020","0",0,0,"",0,4,0,0,0,0,2,0,0,"","August"
"1550",4,20,"1","8","1","1","08/18/2020","0",0,2,"(2nd ins x 2)",0,18,0,0,0,0,0,0,0,"","August"
"1551",4,19,"1","2","3","1","08/18/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1552",4,18,"1","67","1","4","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,1,0,"","August"
"1553",4,17,"1","56","4","2","08/18/2020","0",0,0,"",1,10,0,0,0,0,0,0,0,"","August"
"1554",4,16,"1","4","1","1","08/18/2020","0",0,0,"",0,8,4,0,0,0,4,2,0,"","August"
"1555",4,15,"1","36","2","1","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1556",4,14,"1","79","4","4","08/18/2020","0",0,0,"",0,10,0,0,0,0,1,0,0,"","August"
"1557",4,13,"1","17","4","4","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1558",4,11,"1","1","4","1","08/18/2020","0",0,1,"2nd ins",2,8,0,0,0,0,0,0,0,"","August"
"1559",4,9,"1","30","4","3","08/18/2020","0",0,0,"",0,12,0,55,1,0,0,0,0,"","August"
"1560",4,8,"1","1","2","2","08/18/2020","0",0,0,"",0,21,0,0,0,0,5,0,0,"","August"
"1561",4,7,"1","1","2","1","08/18/2020","0",0,1,"2nd/3rd ins",0,15,0,0,0,0,0,0,0,"","August"
"1562",4,6,"1","21","2","3","08/18/2020","0",0,0,"",0,16,0,0,0,0,2,0,0,"","August"
"1563",4,5,"1","47","1","1","08/18/2020","0",1,0,"1 empty egg",0,31,0,0,0,0,0,0,0,"","August"
"1564",4,4,"1","47","3","5","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1565",4,3,"1","12","4","1","08/18/2020","0",1,0,"1 empty egg",0,27,0,0,5,0,0,0,0,"","August"
"1566",4,2,"1","79","2","1","08/18/2020","0",0,1,"4th ins",0,7,0,0,0,0,0,0,0,"","August"
"1567",4,1,"1","21","4","1","08/18/2020","0",0,0,"",0,13,0,0,4,0,1,0,1,"","August"
"1568",3,46,"2","19","1","1","08/18/2020","0",0,0,"",15,7,0,0,30,0,0,0,0,"","August"
"1569",3,45,"2","1","1","5","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1570",3,44,"2","67","2","5","08/18/2020","0",0,0,"",0,5,0,0,34,12,0,0,0,"","August"
"1571",3,43,"2","40","5","2","08/18/2020","0",0,0,"",0,6,0,0,10,0,1,0,0,"","August"
"1572",3,42,"2","46","2","2","08/18/2020","0",0,0,"",0,12,0,0,30,0,0,1,0,"","August"
"1573",3,41,"2","67","4","3","08/18/2020","0",0,0,"",0,25,0,0,30,0,0,0,0,"","August"
"1574",3,40,"2","12","5","3","08/18/2020","0",0,0,"",0,18,0,0,10,0,0,0,0,"","August"
"1575",3,39,"2","49","5","3","08/18/2020","0",0,0,"",0,8,0,0,18,0,0,0,0,"","August"
"1576",3,38,"2","46","2","3","08/18/2020","0",0,1,"1st ins",0,20,0,0,0,0,0,0,0,"","August"
"1577",3,37,"2","56","2","1","08/18/2020","0",0,0,"",0,5,1,0,5,0,0,0,0,"","August"
"1578",3,36,"2","72","2","3","08/18/2020","0",0,1,"1 egg",0,25,0,0,0,0,0,0,0,"","August"
"1579",3,35,"2","77","5","5","08/18/2020","0",0,0,"",0,11,0,0,0,0,0,0,0,"","August"
"1580",3,34,"2","31","1","3","08/18/2020","0",0,0,"",1,9,0,0,0,0,0,0,0,"","August"
"1581",3,33,"2","21","2","5","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1582",3,31,"2","56","4","4","08/18/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1583",3,30,"2","72","1","3","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1584",3,29,"2","4","4","4","08/18/2020","0",0,0,"",0,11,0,0,0,0,0,0,0,"","August"
"1585",3,28,"2","77","3","2","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1586",3,27,"2","39","4","2","08/18/2020","0",0,1,"5th ins",0,33,0,0,10,0,0,1,0,"","August"
"1587",3,26,"2","62","3","1","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1588",3,25,"2","16","3","4","08/18/2020","0",0,1,"1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1589",3,24,"2","4","4","5","08/18/2020","0",0,0,"",2,3,0,0,0,0,0,0,0,"","August"
"1590",3,23,"1","30","5","4","08/18/2020","0",0,0,"",1,15,0,0,7,0,3,1,0,"","August"
"1591",3,22,"1","69","2","1","08/18/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1592",3,21,"1","7","3","1","08/18/2020","0",0,0,"",1,5,0,0,0,0,0,0,0,"","August"
"1593",3,20,"1","36","2","2","08/18/2020","0",0,0,"",0,4,0,0,8,0,0,0,0,"","August"
"1594",3,19,"1","18","1","4","08/18/2020","0",0,0,"",0,13,0,0,0,0,1,0,0,"","August"
"1595",3,18,"1","17","1","1","08/18/2020","0",0,0,"",0,12,0,0,8,0,0,0,0,"","August"
"1596",3,17,"1","8","2","5","08/18/2020","0",0,1,"5th ins",0,15,0,0,0,0,0,1,0,"","August"
"1597",3,16,"1","31","2","2","08/18/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","August"
"1598",3,15,"1","64","3","2","08/18/2020","0",1,0,"1 empty egg",0,9,0,0,0,0,0,0,0,"","August"
"1599",3,14,"1","2","2","5","08/18/2020","0",0,0,"",0,23,0,0,0,0,6,0,0,"","August"
"1600",3,13,"1","39","2","2","08/18/2020","0",0,0,"",0,9,0,0,0,0,0,0,0,"","August"
"1601",3,12,"1","15","2","4","08/18/2020","0",0,0,"",0,19,0,0,0,0,2,0,0,"","August"
"1602",3,11,"1","49","3","4","08/18/2020","0",0,1,"1 egg",0,3,0,0,0,0,0,0,0,"","August"
"1603",3,10,"1","2","5","3","08/18/2020","0",0,0,"",0,2,0,0,0,0,0,0,0,"","August"
"1604",3,9,"1","4","3","5","08/18/2020","0",0,0,"",0,1,0,0,20,0,0,0,0,"","August"
"1605",3,8,"1","15","4","1","08/18/2020","0",0,0,"",0,6,0,0,0,0,0,0,0,"","August"
"1606",3,7,"1","68","3","5","08/18/2020","0",0,1,"1st/2nd ins",0,4,0,0,0,0,1,1,0,"","August"
"1607",3,6,"1","1","1","2","08/18/2020","0",0,0,"",0,1,0,0,0,0,0,0,0,"","August"
"1608",3,5,"1","13","5","5","08/18/2020","0",0,1,"1 egg",0,25,0,0,0,0,0,0,0,"400 small pink eggs in cluster on leaf underside","August"
"1609",3,4,"1","9","2","2","08/18/2020","0",0,0,"",0,29,0,0,0,0,0,0,0,"","August"
"1610",3,3,"1","14","5","1","08/18/2020","0",1,1,"1 egg, 1 empty egg",0,2,0,0,0,0,2,0,0,"","August"
"1611",3,2,"1","68","3","4","08/18/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1612",3,1,"1","12","5","1","08/18/2020","0",0,0,"",0,14,0,0,0,0,0,0,0,"","August"
"1613",2,46,"2","17","5","4","08/18/2020","0",0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","August"
"1614",2,45,"2","79","5","2","08/18/2020","0",0,0,"",0,18,0,0,0,0,0,0,0,"","August"
"1615",2,44,"2","15","2","3","08/18/2020","0",0,1,"1 egg",0,11,0,0,0,0,1,0,0,"","August"
"1616",2,43,"2","57","1","4","08/18/2020","0",1,0,"1 empty egg",0,4,0,0,0,0,0,0,0,"","August"
"1617",2,42,"2","57","5","1","08/18/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1618",2,41,"2","64","1","3","08/18/2020","0",0,0,"",0,34,0,60,0,0,3,0,0,"","August"
"1619",2,40,"2","47","2","4","08/18/2020","0",0,0,"",0,13,0,0,10,0,1,0,0,"","August"
"1620",2,39,"2","77","2","2","08/18/2020","0",0,0,"",0,7,0,0,25,0,2,0,0,"","August"
"1621",2,38,"2","6","1","3","08/18/2020","0",0,0,"",0,16,0,0,25,0,0,0,0,"","August"
"1622",2,37,"2","17","2","4","08/18/2020","0",0,2,"2 eggs",0,12,0,0,0,0,0,0,0,"","August"
"1623",2,36,"2","49","4","3","08/18/2020","0",0,1,"1 egg",0,2,0,0,0,0,0,0,0,"","August"
"1624",2,35,"2","4","1","2","08/18/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1625",2,34,"2","2","4","3","08/18/2020","0",0,1,"1 egg",0,19,0,0,8,0,1,1,0,"","August"
"1626",2,33,"2","72","1","2","08/18/2020","0",0,1,"1 egg",0,0,0,0,6,0,0,0,0,"","August"
"1627",2,31,"2","68","3","3","08/18/2020","0",0,0,"",0,24,0,0,12,0,0,0,0,"","August"
"1628",2,30,"2","41","1","1","08/18/2020","0",0,1,"3rd/4th ins",0,24,0,0,6,0,8,0,0,"","August"
"1629",2,28,"2","2","5","5","08/18/2020","0",0,0,"",0,5,0,0,0,0,0,0,0,"","August"
"1630",2,27,"2","14","3","5","08/18/2020","0",0,0,"",0,0,1,0,0,0,0,0,0,"","August"
"1631",2,26,"2","28","1","4","08/18/2020","0",0,0,"",0,0,4,0,0,0,0,0,0,"","August"
"1632",2,25,"2","68","5","3","08/18/2020","0",0,0,"",0,19,0,0,0,0,1,1,0,"","August"
"1633",2,24,"2","47","2","3","08/18/2020","0",0,0,"",0,11,5,0,0,0,0,0,0,"","August"
"1634",2,23,"1","31","4","2","08/18/2020","0",0,1,"5th ins",0,7,0,0,0,0,1,0,0,"","August"
"1635",2,22,"1","77","1","5","08/18/2020","0",0,1,"2nd/3rd ins",0,3,0,0,15,0,0,0,0,"","August"
"1636",2,21,"1","79","1","4","08/18/2020","0",0,0,"",0,16,0,0,1,0,2,0,0,"","August"
"1637",2,20,"1","18","5","1","08/18/2020","0",0,0,"",0,8,0,0,4,0,0,0,0,"","August"
"1638",2,19,"1","9","1","3","08/18/2020","0",0,0,"",0,2,0,0,0,0,1,0,0,"","August"
"1639",2,18,"1","6","4","2","08/18/2020","0",1,1,"2 empty eggs, 1 egg",0,16,0,0,0,0,0,0,0,"","August"
"1640",2,17,"1","46","1","5","08/18/2020","0",0,0,"",0,4,0,0,0,0,0,0,0,"","August"
"1641",2,16,"1","40","2","2","08/18/2020","0",0,1,"1 egg",0,13,0,0,0,0,0,0,0,"","August"
"1642",2,15,"1","15","3","4","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1643",2,14,"1","35","2","1","08/18/2020","0",0,0,"",0,40,0,0,0,0,0,0,0,"","August"
"1644",2,13,"1","36","2","4","08/18/2020","0",0,0,"",0,26,0,0,0,0,0,0,0,"","August"
"1645",2,12,"1","2","1","1","08/18/2020","0",0,0,"",0,34,0,0,3,0,1,0,0,"","August"
"1646",2,11,"1","72","2","1","08/18/2020","0",0,0,"",0,22,0,0,0,0,4,0,0,"","August"
"1647",2,10,"1","14","2","2","08/18/2020","0",0,0,"",0,16,0,0,0,0,1,0,0,"","August"
"1648",2,9,"1","21","3","4","08/18/2020","0",0,0,"",0,1,0,0,0,0,2,0,0,"","August"
"1649",2,7,"1","56","3","4","08/18/2020","0",0,1,"1 egg",0,2,0,0,0,0,0,0,0,"","August"
"1650",2,6,"1","14","5","2","08/18/2020","0",0,2,"1 egg, 2nd/3rd ins",2,13,0,0,0,0,0,0,0,"","August"
"1651",2,5,"1","49","3","5","08/18/2020","0",0,2,"1 egg, 1st ins",0,5,0,0,0,0,1,0,0,"","August"
"1652",2,4,"1","39","2","1","08/18/2020","0",0,1,"1egg",0,0,0,0,0,0,0,0,0,"","August"
"1653",2,3,"1","68","1","4","08/18/2020","0",1,2,"3rd ins, 1 egg, 1 empty egg",0,24,0,0,0,0,3,0,0,"","August"
"1654",2,2,"1","6","2","5","08/18/2020","0",1,0,"1 empty egg",0,0,0,0,0,0,0,0,0,"","August"
"1655",2,1,"1","79","4","5","08/18/2020","0",0,0,"",0,30,0,0,3,1,3,0,0,"","August"
"1656",1,46,"2","6","2","4","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1657",1,45,"2","62","2","1","08/18/2020","0",0,0,"",0,11,0,0,0,0,1,0,0,"","August"
"1658",1,44,"2","30","4","5","08/18/2020","0",2,0,"2 empty eggs",0,17,0,0,0,0,0,0,0,"","August"
"1659",1,43,"2","36","3","3","08/18/2020","0",0,2,"2nd instar, 1 chrysalis",0,14,0,0,6,0,3,1,0,"","August"
"1660",1,42,"2","4","1","3","08/18/2020","0",0,0,"",0,11,0,0,0,0,0,0,0,"","August"
"1661",1,41,"2","23","1","5","08/18/2020","0",0,0,"",0,10,0,0,5,0,0,0,0,"","August"
"1662",1,40,"2","8","1","4","08/18/2020","0",0,0,"",0,33,0,0,10,0,0,0,0,"","August"
"1663",1,38,"2","31","5","1","08/18/2020","0",0,0,"",0,4,0,0,3,0,0,0,0,"","August"
"1664",1,37,"2","18","1","2","08/18/2020","0",1,0,"1 empty egg",0,13,0,0,0,0,3,0,0,"","August"
"1665",1,36,"2","30","3","1","08/18/2020","0",0,1,"1st/2nd ins",0,1,0,0,0,0,0,0,0,"","August"
"1666",1,35,"2","19","3","2","08/18/2020","0",0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August"
"1667",1,34,"2","13","2","3","08/18/2020","0",0,0,"",0,10,0,0,0,0,0,0,0,"","August"
"1668",1,33,"2","13","1","5","08/18/2020","0",0,0,"",0,3,0,0,0,0,0,0,0,"","August"
"1669",1,32,"2","62","5","2","08/18/2020","0",0,0,"",0,7,0,0,0,0,1,0,0,"","August"
"1670",1,31,"2","31","1","1","08/18/2020","0",2,1,"2 empty eggs, 1 alive egg",0,15,0,0,0,0,0,0,0,"","August"
"1671",1,29,"2","5","2","2","08/18/2020","0",0,0,"",0,8,0,0,0,0,1,0,0,"","August"
"1672",1,27,"2","67","3","5","08/18/2020","0",0,0,"",0,20,0,0,0,0,1,0,0,"","August"
"1673",1,26,"2","40","3","4","08/18/2020","0",0,0,"",0,0,0,0,0,0,0,0,0,"","August"
"1674",1,25,"2","36","4","2","08/18/2020","0",0,0,"",0,5,0,0,2,0,0,0,0,"","August"
"1675",1,24,"2","11","3","5","08/18/2020","0",0,0,"",0,13,0,0,1,0,2,0,0,"","August"
"1676",1,23,"1","68","4","5","08/18/2020","0",0,0,"",0,12,0,0,0,0,0,0,0,"","August"
"1677",1,22,"1","3","3","5","08/18/2020","0",0,2,"1 egg, 1st ins",0,0,0,0,0,0,0,0,0,"","August"
"1678",1,21,"1","15","5","2","08/18/2020","0",0,0,"",0,25,0,0,0,0,0,0,0,"","August"
"1679",1,19,"1","7","2","2","08/18/2020","0",0,1,"1 egg",0,23,0,0,1,0,0,0,0,"","August"
"1680",1,17,"1","15","5","5","08/18/2020","0",0,0,"",0,0,0,35,0,0,0,0,0,"","August"
"1681",1,15,"1","14","2","1","08/18/2020","0",0,1,"1 egg",0,21,0,0,0,0,2,0,0,"","August"
"1682",1,14,"1","41","2","5","08/18/2020","0",0,2,"1 egg, 3rd ins",0,4,0,0,0,0,0,0,0,"","August"
"1683",1,13,"1","40","3","5","08/18/2020","0",0,0,"",0,7,0,0,0,0,0,0,0,"","August"
