"","Population","Row","Column","Block","Family","Replicate","Weevil_dam_binary","Total_Height_early","Scar_length_cm","scar_div_earlyheight","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Pop_ID"
"1039",7,12,1,3,1,1,NA,52.7,15.7,0.297912713472486,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1040",7,14,8,3,1,5,NA,60.2,0,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1041",7,18,19,3,4,5,NA,37,9.82,0.265405405405405,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1042",7,13,30,4,5,1,NA,65.8,18.668,0.28370820668693,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1043",7,17,37,4,2,5,NA,0,0,NA,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1044",7,4,36,2,5,5,NA,176.2,20.68,0.117366628830874,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1045",7,21,34,4,1,4,NA,0,0,NA,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1046",7,6,12,1,5,2,NA,36.3,4.93,0.135812672176309,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1047",7,19,30,4,2,1,NA,49.3,1.38,0.0279918864097363,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1048",7,10,7,1,3,4,NA,0,0,NA,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1049",7,9,20,1,3,3,NA,55.7,2.287,0.0410592459605027,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1050",7,6,8,1,5,3,NA,130.2,1.2,0.00921658986175115,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1051",7,7,24,2,2,3,NA,44,2.089,0.0474772727272727,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1052",8,12,17,3,1,2,NA,111.4,11.41,0.102423698384201,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1053",8,17,2,3,2,1,NA,55.2,13.45,0.243659420289855,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1054",8,3,17,1,2,5,NA,123.3,2.182,0.0176966747769667,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1055",8,21,7,3,2,4,NA,79.4,5.04,0.0634760705289673,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1056",8,1,40,2,1,4,NA,331.8,29.856,0.0899819168173599,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1057",8,7,28,2,2,2,NA,193.4,26.505,0.137047569803516,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1058",8,4,20,1,1,1,NA,48,2.85,0.059375,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1059",8,19,26,4,1,5,NA,27.4,0.58,0.0211678832116788,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1060",8,5,6,1,3,5,NA,333.6,68.803,0.206244004796163,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1061",8,17,5,3,1,3,NA,0,0,NA,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1062",8,21,28,4,2,3,NA,30,17.802,0.5934,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1063",8,5,37,2,3,3,NA,78.5,13.567,0.172828025477707,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1064",8,20,24,3,3,4,NA,78.2,14.133,0.180728900255754,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1065",8,15,10,3,3,2,NA,41,3.929,0.0958292682926829,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1066",8,21,2,3,3,1,NA,46.2,2.183,0.0472510822510822,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1067",9,3,4,1,2,2,NA,159.2,8.817,0.0553831658291457,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1068",9,12,7,3,1,4,NA,79.8,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1069",9,5,20,1,1,5,NA,56.8,6.514,0.114683098591549,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1070",9,15,40,4,1,1,NA,65.9,2.583,0.039195751138088,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1071",9,19,42,4,2,3,NA,31.1,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1072",9,10,19,1,2,4,NA,63,10.987,0.174396825396825,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1073",9,11,22,1,1,2,NA,26.1,5.81,0.222605363984674,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1074",9,8,1,1,2,1,NA,114.4,6.87,0.0600524475524475,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1075",9,13,38,4,2,5,NA,133,0.417,0.00313533834586466,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1076",9,2,19,1,1,3,NA,21,0,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1077",11,18,17,3,1,5,NA,171.4,41.516,0.242217036172695,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1078",11,5,7,1,1,2,NA,66.4,7.817,0.117725903614458,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1079",11,6,5,1,2,4,NA,86.6,4.84,0.0558891454965358,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1080",11,7,44,2,2,5,NA,18.9,2.514,0.133015873015873,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1081",11,11,4,1,3,2,NA,58.9,10.94,0.185738539898132,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1082",11,20,20,3,2,2,NA,17.3,2.208,0.127630057803468,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1083",11,14,4,3,1,4,NA,0,0,NA,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1084",11,19,36,4,4,1,NA,0,0,NA,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1085",11,17,13,3,2,1,NA,115.3,25.82,0.223937554206418,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1086",11,13,24,3,2,3,NA,60.6,8.913,0.147079207920792,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1087",11,21,45,4,3,3,NA,51.6,6.411,0.124244186046512,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1088",11,15,34,4,3,4,NA,0,0,NA,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1089",11,8,11,1,4,5,NA,0,0,NA,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1090",11,1,24,2,3,5,NA,81.3,2.36,0.0290282902829028,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1091",11,13,28,4,1,1,NA,56,6.916,0.1235,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1092",11,11,3,1,1,3,NA,231.3,29.9,0.12926934716818,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1093",12,3,1,1,5,1,NA,321.9,17.35,0.0538987263125194,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1094",12,13,41,4,1,3,NA,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1095",12,3,40,2,5,3,NA,300.7,30.533,0.101539740605254,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1096",12,17,28,4,4,3,NA,17.7,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1097",12,11,28,4,2,1,NA,177,20.15,0.113841807909605,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1098",12,19,18,3,1,1,NA,39.6,8.03,0.202777777777778,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1099",12,4,22,1,4,4,NA,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1100",12,6,30,2,5,4,NA,11.9,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1101",12,17,4,3,5,5,NA,88.6,15.36,0.173363431151242,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1102",12,17,17,3,2,5,NA,140.2,20.02,0.142796005706134,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1103",12,5,25,2,5,2,NA,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1104",12,9,3,1,3,1,NA,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1105",12,13,29,4,1,2,NA,210.3,54.261,0.258017118402282,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1106",12,21,41,4,3,3,NA,156.9,40.662,0.259158699808795,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1107",12,8,10,1,3,2,NA,10.3,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1108",12,16,46,4,3,5,NA,14.4,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1109",12,6,6,1,1,4,NA,38,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1110",12,4,3,1,4,1,NA,78.8,11.11,0.140989847715736,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1111",12,14,32,4,2,3,NA,115,20.89,0.181652173913043,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1112",12,7,33,2,2,2,NA,350.4,34.226,0.0976769406392694,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1113",12,14,40,4,4,2,NA,0,0,NA,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1114",12,7,25,2,2,4,NA,7.2,0,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1115",12,10,13,1,3,4,NA,67.8,4.825,0.071165191740413,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1116",13,17,14,3,5,1,NA,69.8,5.51,0.0789398280802292,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1117",13,3,5,1,5,5,NA,76.8,5.138,0.0669010416666667,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1118",13,12,41,4,1,2,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1119",13,1,28,2,3,4,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1120",13,19,28,4,2,2,NA,94.3,10.52,0.111558854718982,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1121",13,13,12,3,3,3,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1122",13,8,5,1,5,4,NA,31.1,4.73,0.152090032154341,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1123",13,14,39,4,2,1,NA,86.6,0.47,0.00542725173210162,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1124",13,5,22,1,1,4,NA,72.5,2.948,0.0406620689655172,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1125",13,17,25,3,1,1,NA,17.9,0.99,0.0553072625698324,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1126",13,1,34,2,2,3,NA,64.2,1.573,0.0245015576323988,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1127",13,14,14,3,2,4,NA,121.7,11.66,0.0958093672966311,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1128",13,13,3,3,1,3,NA,57.5,6.627,0.115252173913043,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1129",13,14,33,4,3,5,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1130",13,21,18,3,5,3,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1131",13,1,33,2,1,5,NA,38.6,0,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1132",13,9,15,1,5,2,NA,51.1,1.878,0.0367514677103718,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1133",13,14,26,4,2,5,NA,80.3,3.36,0.0418430884184309,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1134",13,7,42,2,3,1,NA,0,0,NA,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1135",14,2,27,2,3,5,NA,101.8,1.68,0.0165029469548134,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1136",14,10,1,1,4,5,NA,51.1,4.496,0.0879843444227006,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1137",14,2,32,2,4,2,NA,0,0,NA,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1138",14,13,18,3,5,5,NA,20.5,4.342,0.211804878048781,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1139",14,7,23,2,4,4,NA,0,0,NA,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1140",14,21,16,3,2,4,NA,0,0,NA,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1141",14,8,16,1,3,2,NA,82.1,2.83,0.0344701583434836,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1142",14,15,29,4,2,5,NA,34.1,5.333,0.156392961876833,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1143",14,6,33,2,1,1,NA,80.7,3.65,0.0452292441140025,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1144",14,1,15,1,2,1,NA,36.3,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1145",14,13,17,3,1,2,NA,5.3,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1146",14,12,36,4,4,1,NA,34.8,0,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1147",14,10,25,2,1,3,NA,93.6,7.395,0.0790064102564103,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1148",14,2,6,1,5,2,NA,103.9,4.64,0.0446583253128008,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1149",14,5,40,2,1,4,NA,131.3,18.749,0.142795125666413,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1150",14,12,30,4,4,3,NA,72.3,21.05,0.291147994467497,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1151",14,18,15,3,3,4,NA,36,1.913,0.0531388888888889,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1152",14,15,15,3,3,3,NA,64.1,10.601,0.165382215288612,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1153",14,3,3,1,5,1,NA,126.1,8.248,0.0654084060269627,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1154",14,2,10,1,2,2,NA,83.7,16.45,0.196535244922342,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1155",15,8,8,1,4,4,NA,61.8,5.76,0.0932038834951456,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1156",15,18,20,3,1,1,NA,9.8,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1157",15,3,12,1,2,4,NA,65.3,5.431,0.0831699846860643,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1158",15,17,34,4,1,3,NA,0,0,NA,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1159",15,1,21,1,5,2,NA,59.5,6.17,0.103697478991597,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1160",15,16,1,3,4,2,NA,47.6,1.615,0.0339285714285714,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1161",15,3,8,1,4,1,NA,62.1,4.217,0.0679066022544283,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1162",15,2,15,1,3,4,NA,14.2,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1163",15,9,39,2,5,4,NA,37.5,2.004,0.05344,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1164",15,19,40,4,1,2,NA,25.29,5.67,0.224199288256228,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1165",15,20,38,4,4,3,NA,39.1,3.031,0.0775191815856777,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1166",15,9,32,2,3,1,NA,130.6,3.481,0.0266539050535988,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1167",15,8,20,1,5,1,NA,85.8,8.59,0.10011655011655,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1168",15,2,44,2,2,3,NA,76.9,3.12,0.0405721716514954,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1169",15,17,18,3,4,5,NA,19.4,0,0,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1170",15,19,25,3,2,2,NA,113.3,3.59,0.0316857899382171,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1171",15,9,22,1,3,5,NA,0,0,NA,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1172",15,15,28,4,3,3,NA,45,9.125,0.202777777777778,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1173",15,16,10,3,5,3,NA,165.7,21.007,0.126777308388654,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1174",15,1,17,1,5,5,NA,84.5,3.47,0.0410650887573965,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1175",15,10,41,4,2,1,NA,113,7.477,0.0661681415929204,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1176",15,19,45,4,3,2,NA,104.8,36.44,0.347709923664122,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1177",15,8,15,1,1,5,NA,69.3,11.73,0.169264069264069,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1178",15,4,25,2,2,5,NA,140.8,6.24,0.0443181818181818,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848,"MW015"
"1179",16,3,25,2,3,4,NA,31.9,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1180",16,11,41,4,1,1,NA,8.3,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1181",16,21,5,3,3,1,NA,0,0,NA,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1182",16,7,41,2,3,5,NA,251.5,38.543,0.153252485089463,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1183",16,10,32,2,1,2,NA,0,0,NA,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1184",16,17,36,4,3,2,NA,3.9,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1185",16,8,21,1,2,1,NA,14.1,0.6,0.0425531914893617,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1186",16,17,24,3,1,3,NA,49,11.92,0.243265306122449,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1187",16,21,8,3,1,5,NA,0,0,NA,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1188",16,10,11,1,3,3,NA,5.6,0,0,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649,"MW016"
"1189",17,3,18,1,1,1,NA,252.1,55.571,0.220432368107894,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,"MW017"
"1190",17,11,31,4,4,5,NA,45.9,2.51,0.0546840958605665,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,"MW017"
"1191",17,12,24,4,3,4,NA,62.6,1.43,0.0228434504792332,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,"MW017"
"1192",17,15,14,3,3,3,NA,139.4,22.804,0.163586800573888,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,"MW017"
"1193",17,13,13,3,1,2,NA,80.1,17.176,0.214431960049938,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729,"MW017"
