Row,Column,Block,Population,Family,Replicate,Comment,Date,Dead,Leaf_not_coll,Extra_leaf_for_DNA_Needed,Date_weighed_Soaked,Leaf_weight_g_Soaked,Photographed,Date_processed_ImageJ,Area_mm_sq,Length_mm,Width_mm,Len_div_wid,Comment,Dates_dried,Date_weighed_dried,Leaf_weight_g_Dried,Weighed_by,SLA,LDMC
20,7,3,49,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,8,3,27,2,2,,,0,,,8/8/2020,0.111,yes,20201019,613.323,51.83,17.8,2.9118,,5/26/21-5/28/21,5/31/2021,0.0126,Olivia ,48.67642857,0.113513514
20,9,3,36,5,4,,,0,,,8/8/2020,1.4159,yes,20201019,3569.916,100.86,47,2.146,,5/26/21-5/28/21,5/31/2021,0.1735,Olivia ,20.57588473,0.122536902
20,10,3,21,5,2,,,0,,,8/8/2020,1.0703,yes,20201019,3081.817,105.02,40.44,2.5969,,5/26/21-5/28/21,5/31/2021,0.1347,Olivia ,22.87911656,0.125852565
20,11,3,1,5,4,,,0,,,8/8/2020,1.2987,yes,20201019,3936.485,116.55,46.7,2.4957,folded,5/26/21-5/28/21,5/31/2021,0.1563,Olivia ,25.18544466,0.12035112
20,12,3,67,5,2,,,0,,,8/8/2020,0.586,yes,20201019,1117.398,84.01,20.49,4.1,,5/26/21-5/28/21,5/31/2021,0.0707,Olivia ,15.80478076,0.120648464
20,13,3,3,4,4,,,0,,,8/8/2020,2.1797,yes,20201019,6091.845,143.26,56.09,2.5541,,5/26/21-5/28/21,5/31/2021,0.3066,Olivia ,19.86903131,0.140661559
20,14,3,30,4,1,,,0,,,8/8/2020,0.8946,yes,20201019,2433.333,100.75,36.32,2.774,the leaf had noticeable herbivory,5/26/21-5/28/21,5/31/2021,0.1435,Olivia ,16.95702439,0.160406886
20,15,3,1,3,3,,,0,,,8/8/2020,2.9265,yes,20201019,6190.516,157.69,54.56,2.8902,,5/26/21-5/28/21,5/31/2021,0.3985,Olivia ,15.53454454,0.136169486
20,16,3,72,1,4,,,0,,,8/8/2020,0.2656,yes,20201019,1126.558,85.41,19.35,4.414,,5/26/21-5/28/21,5/31/2021,0.0348,Olivia ,32.37235632,0.131024096
20,17,3,6,1,5,,,0,,,8/8/2020,2.7029,yes,20201019,7026.255,163.24,53.95,3.0258,folded,5/26/21-5/28/21,5/31/2021,0.3606,Olivia ,19.48490017,0.133412261
20,18,3,67,3,3,,,0,,,8/8/2020,1.6228,yes,20201019,3277.946,108.34,41.18,2.6309,,5/26/21-5/28/21,5/31/2021,0.245,Olivia ,13.37937143,0.150973626
20,19,3,5,3,1,,,0,,,8/8/2020,2.5118,yes,20201019,6732.717,163.31,52.8,3.093,,5/26/21-5/28/21,6.1.21,0.3368,Olivia,19.99025238,0.134087109
20,20,3,11,2,2,,,0,,,8/8/2020,3.1556,yes,20201019,8056.733,167.83,63.18,2.6564,folded,6/1/21-6/3/21,6/3/2021,0.3796,Olivia,21.22427028,0.12029408
20,21,3,18,1,3,,,0,,,8/8/2020,0.4655,yes,20201020,1527.997,74.26,29.47,2.5199,,5/26/21-5/28/21,5/31/2021,0.0567,Olivia ,26.94880071,0.121804511
20,22,3,57,2,2,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,23,3,18,4,4,,,0,,,8/8/2020,3.6811,yes,20201020,8827.835,156.73,75.59,2.0734,folded,5/26/21-5/28/21,6.1.21,0.5159,Olivia,17.11152355,0.140148325
20,24,3,8,3,4,,,0,,,8/8/2020,0.9198,yes,20201020,1597.758,65.84,35.08,1.8769,,5/26/21-5/28/21,6.1.21,0.4388,Olivia,3.641198724,0.477060231
20,25,3,51,4,4,,,0,,,8/8/2020,2.2241,yes,20201020,5209.298,131.55,53.94,2.4388,,5/26/21-5/28/21,6.1.21,0.2967,Olivia,17.55745871,0.133402275
20,26,4,31,4,5,,,0,,,8/8/2020,1.6654,yes,20201020,4810.539,129.84,49.36,2.6305,,5/26/21-5/28/21,6.1.21,0.2066,Olivia,23.28431268,0.124054281
20,27,4,19,3,3,,,0,,,8/8/2020,0.1855,yes,20201020,584.105,48.31,16.7,2.8928,,5/26/21-5/28/21,6.1.21,0.023,Olivia,25.39586957,0.123989218
20,28,4,5,2,5,,,0,,,8/8/2020,1.5284,yes,20201020,4723.983,145.96,46.94,3.1095,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.2318,Olivia,20.37956428,0.151661869
20,29,4,36,2,3,,,0,,,8/8/2020,3.6786,yes,20201021,8429.468,133.91,82.89,1.6155,the leaf had noticeable herbivory,6/1/21-6/3/21,6/3/2021,0.4762,Olivia,17.70152877,0.129451422
20,30,4,18,4,2,,,0,,,8/8/2020,0.7495,yes,20201021,2312.622,101.21,32.22,3.1412,,5/26/21-5/28/21,5/31/2021,0.1764,Olivia ,13.11010204,0.235356905
20,31,4,30,2,3,,,0,,,8/8/2020,2.0491,yes,20201021,5932.037,148.47,54.94,2.7024,,5/26/21-5/28/21,5/31/2021,0.2743,Olivia ,21.62609187,0.133863648
20,32,4,79,1,2,,,0,,,8/8/2020,2.8294,yes,20201021,6754.582,161.82,54.76,2.9551,hole ,5/26/21-5/28/21,6.1.21,0.4234,Olivia,15.9531932,0.149643034
20,33,4,36,1,3,,,0,,,8/8/2020,2.5635,yes,20201021,6775.082,153.82,55.5,2.7715,,5/26/21-5/28/21,6.1.21,0.3839,Olivia,17.64803855,0.149756193
20,34,4,2,5,2,,,0,,1,8/8/2020,1.0239,yes,20201021,3612.202,113.61,43.39,2.6183,,5/26/21-5/28/21,5/31/2021,0.1163,Olivia ,31.05934652,0.113585311
20,35,4,28,4,1,,,0,,,8/8/2020,1.9877,yes,20201021,5384.387,137.65,51.97,2.6486,,5/26/21-5/28/21,5/31/2021,0.2964,Olivia ,18.16594804,0.14911707
20,36,4,77,1,3,,,0,,,8/8/2020,0.3465,yes,20201021,1055.912,61.36,23.43,2.6189,,5/26/21-5/28/21,6.1.21,0.0575,Olivia,18.36368696,0.165945166
20,37,4,40,2,3,,,0,,,8/8/2020,1.0936,yes,20201021,2807.875,101.43,41.41,2.4494,,5/26/21-5/28/21,6.1.21,0.1712,Olivia,16.40113902,0.156547184
20,38,4,15,4,3,,,0,,,8/8/2020,0.4926,yes,20201021,1522.801,86.99,26.08,3.3355,,5/26/21-5/28/21,6.1.21,0.073,Olivia,20.86028767,0.14819326
20,39,4,47,1,3,,,0,,,8/8/2020,0.3363,yes,20201021,1088.406,80.3,20.74,3.8717,,5/26/21-5/28/21,6.1.21,0.056,Olivia,19.43582143,0.16651799
20,40,4,3,5,3,,,0,,,,no viable leaves,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,41,4,30,5,1,,,0,,,8/8/2020,0.322,yes,20201021,1061.556,69.29,22.65,3.0592,,5/26/21-5/28/21,5/31/2021,0.0462,Olivia ,22.9774026,0.143478261
20,42,4,27,4,4,,,0,,,8/8/2020,0.2958,yes,20201021,1039.523,72.44,21.41,3.3835,,5/26/21-5/28/21,6.1.21,0.0534,Olivia,19.46672285,0.180527383
20,43,4,18,5,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,44,4,2,3,5,,,0,,,8/8/2020,1.1596,yes,20201021,4124.725,128.58,43.71,2.9417,,5/26/21-5/28/21,6.1.21,0.222,Olivia,18.57984234,0.191445326
20,45,4,36,3,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,46,4,35,3,4,,,0,,,8/8/2020,1.1226,yes,20201021,4151.902,126.67,42.57,2.9756,,5/26/21-5/28/21,5/31/2021,0.1368,Olivia ,30.35016082,0.121859968
21,1,3,30,2,2,,,0,,,8/8/2020,2.5943,yes,20201022,7519.391,154.13,62.7,2.4582,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.3011,Olivia,24.97306875,0.116062136
21,2,3,8,3,1,,,0,,,8/8/2020,0.3348,yes,20201022,1335.108,56.73,31.55,1.7981,,5/22/21-5/24/21,5/28/2021,0.033,Olivia,40.45781818,0.098566308
21,3,3,31,1,4,,,0,,,8/8/2020,1.9892,yes,20201022,5336.355,128.98,54.06,2.3859,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.2305,Olivia,23.15121475,0.115875729
21,4,3,2,1,4,,,0,,,8/8/2020,0.6003,yes,20201022,2688.637,101.31,37.06,2.7337,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.0756,Olivia,35.56398148,0.125937032
21,5,3,16,3,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,6,3,29,5,1,,,0,,,8/8/2020,0.8408,yes,20201022,2934.756,129.94,33.27,3.9056,hole,5/26/21-5/28/21,5/31/2021,0.0894,Olivia ,32.82724832,0.106327307
21,7,3,8,2,4,,,0,,,8/8/2020,1.9201,yes,20201022,7175.885,134.18,69.08,1.9424,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.2344,Olivia,30.61384386,0.122076975
21,8,3,16,1,5,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,9,3,67,2,3,,,0,,,8/8/2020,1.0036,yes,20201022,2962.244,113.32,38.36,2.9541,,5/26/21-5/28/21,5/31/2021,0.1327,Olivia ,22.3228636,0.132223994
21,10,3,46,1,4,,,0,,,8/8/2020,1.5694,yes,20201022,4390.284,114.35,48.54,2.3558,,5/22/21-5/24/21,5/28/2021,0.1843,Olivia,23.82139989,0.117433414
21,11,3,72,5,2,,,0,,,8/8/2020,1.4445,yes,20201022,3686.904,101.41,50.24,2.0185,the leaf had noticeable herbivory,5/26/21-5/28/21,6.1.21,0.1704,Olivia,21.63676056,0.117964694
21,12,3,3,1,2,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,13,3,2,4,4,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,14,3,47,3,1,,,0,,,8/8/2020,0.3359,yes,20201022,1209.448,59.84,28.85,2.0742,,5/26/21-5/28/21,5/31/2021,0.0372,Olivia ,32.51204301,0.110747246
21,15,3,51,4,5,,,0,,,8/8/2020,0.3178,yes,20201022,1228.237,57.44,28.44,2.0197,,5/26/21-5/28/21,6.1.21,0.0393,Olivia,31.25284987,0.123662681
21,16,3,14,2,4,,,1,,,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,17,3,42,2,3,,,0,,,8/8/2020,0.1742,yes,20201022,685.828,64.1,14.53,4.4116,,5/26/21-5/28/21,5/31/2021,0.0203,Olivia ,33.78463054,0.116532721
21,18,3,13,5,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,19,3,47,5,5,,,0,,,8/8/2020,1.7144,yes,20201022,5568.666,138.6,58.59,2.3656,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.1494,Olivia,37.27353414,0.08714419
21,20,3,77,4,1,,,0,,,8/8/2020,1.4347,yes,20201022,5044.458,119.94,57.08,2.1013,,5/22/21-5/24/21,5/28/2021,0.1326,Olivia,38.04266968,0.092423503
21,21,3,30,3,4,,,0,,,8/8/2020,1.5703,yes,20201022,5391.137,151.89,48.7,3.1189,,5/22/21-5/24/21,5/28/2021,0.1822,Olivia,29.58911636,0.116028784
21,22,3,6,5,1,,,0,,,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,23,3,18,4,1,,,0,,,8/8/2020,2.6059,yes,20201024,7040.062,142.77,65.45,2.1814,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.3303,Olivia,21.31414472,0.126750835
21,24,3,35,5,4,,,0,,,8/8/2020,0.373,yes,20201024,1083.665,68.55,23.21,2.9535,,5/22/21-5/24/21,5/28/2021,0.032,Olivia,33.86453125,0.085790885
21,25,3,35,3,1,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,26,4,30,5,5,,,0,,,8/8/2020,0.4067,yes,20201024,1655.839,87,25.44,3.4198,,5/22/21-5/24/21,5/28/2021,0.1108,Olivia,14.94439531,0.272436686
21,27,4,18,2,2,,,0,,,8/8/2020,1.8398,yes,20201024,6539.407,134.34,62.33,2.1553,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.2292,Olivia,28.53144415,0.124578759
21,28,4,8,2,3,,,0,,,8/8/2020,0.4974,yes,20201024,2155.963,81.56,35.77,2.2801,the leaf had noticeable herbivory,5/22/21-5/24/21,6/5/2021,0.058,Sophie,37.17177586,0.116606353
21,29,4,68,2,1,,,0,,,8/8/2020,0.5868,yes,20201024,2281.006,93.65,34.16,2.7415,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.0724,Olivia,31.50560773,0.12338105
21,30,4,6,4,1,,,0,,,8/8/2020,2.3757,yes,20201024,8069.477,163.62,66.04,2.4776,,5/22/21-5/24/21,5/28/2021,0.314,Olivia,25.69897134,0.132171571
21,31,4,4,5,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,32,4,39,4,3,,,0,,,8/8/2020,2.339,yes,20201024,6289.925,177.94,48.71,3.653,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.3061,Olivia,20.54859523,0.130867892
21,33,4,35,4,2,,,0,,,8/8/2020,0.8419,yes,20201024,2810.303,108.96,33.98,3.2066,,5/26/21-5/28/21,6.1.21,0.1178,Olivia,23.85656197,0.139921606
21,34,4,7,1,4,,,0,,,8/8/2020,1.5834,yes,20201024,3987.772,119.16,44.26,2.6923,folded,5/26/21-5/28/21,5/31/2021,0.2081,Olivia ,19.1627679,0.131426045
21,35,4,19,5,4,,,0,,,8/8/2020,0.4952,yes,20201024,1658.987,77.6,30.1,2.5781,,5/26/21-5/28/21,5/31/2021,0.0673,Olivia ,24.65062407,0.135904685
21,36,4,27,3,5,,,0,,,8/8/2020,1.6594,yes,20201024,6464.082,143.26,58.66,2.4422,,5/22/21-5/24/21,5/28/2021,0.2181,Olivia,29.63815681,0.131433048
21,37,4,23,1,3,,,0,,,8/8/2020,0.3865,yes,20201024,1367.472,75.11,24.98,3.0068,,5/22/21-5/24/21,5/28/2021,0.0401,Olivia,34.10154613,0.103751617
21,38,4,3,3,3,,,0,,,8/8/2020,0.687,yes,20201024,2656.258,97.13,38.02,2.5547,,5/26/21-5/28/21,6.1.21,0.0926,Olivia,28.68529158,0.134788937
21,39,4,40,4,4,,,0,,,8/8/2020,0.2074,yes,20201024,934.164,73.04,17.66,4.1359,,5/26/21-5/28/21,5/31/2021,0.0288,Olivia ,32.43625,0.138862102
21,40,4,27,1,3,,,1,,1,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,41,4,12,3,3,,,0,,,8/8/2020,1.409,yes,20201024,5049.488,137.18,48.78,2.8122,,5/26/21-5/28/21,5/31/2021,0.1879,Olivia ,26.87327302,0.133356991
21,42,4,31,2,5,,,0,,,8/8/2020,0.0712,yes,20201024,319.194,39.95,10.78,3.7059,,5/22/21-5/24/21,5/28/2021,0.0162,Olivia,19.70333333,0.22752809
21,43,4,3,4,2,,,0,,,8/8/2020,0.7958,yes,20201024,2506.119,92.35,35.04,2.6356,the leaf had noticeable herbivory,5/22/21-5/24/21,5/28/2021,0.0998,Olivia,25.11141283,0.125408394
21,44,4,56,2,5,,,0,,,8/8/2020,1.2573,yes,20201024,4101.446,106.85,51.74,2.0651,,5/26/21-5/28/21,5/31/2021,0.1424,Olivia ,28.80228933,0.11325857
21,45,4,11,3,3,,,0,,,8/8/2020,0.6743,yes,20201024,2546.37,91.64,38.78,2.3631,the leaf had noticeable herbivory,5/26/21-5/28/21,5/31/2021,0.0903,Olivia ,28.19900332,0.133916654
21,46,4,47,2,5,,,0,,,8/8/2020,0.1253,yes,20201024,579.118,47.47,17.2,2.7599,,5/22/21-5/24/21,5/28/2021,0.0542,Olivia,10.68483395,0.432561852
